Synechococcus	k__Bacteria	p__Cyanobacteria	c__	o__	f__	g__Synechococcus	s__
Syntrophobacter	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Syntrophobacter	s__
Syntrophobotulus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Syntrophobotulus	s__
Syntrophomonas	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Syntrophomonas	s__
Syntrophothermus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Syntrophothermus	s__
Syntrophus	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Syntrophus	s__
Tannerella	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__Tannerella	s__
Taylorella	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Taylorella	s__
Tepidanaerobacter	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Tepidanaerobacter	s__
Teredinibacter	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Teredinibacter	s__
Tetragenococcus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Tetragenococcus	s__
Thauera	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Thauera	s__
Thermaerobacter	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Thermaerobacter	s__
Thermanaerovibrio	k__Bacteria	p__Synergistetes	c__	o__	f__	g__Thermanaerovibrio	s__
Thermincola	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Thermincola	s__
Thermoanaerobacter	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Thermoanaerobacter	s__
Thermoanaerobacterium	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Thermoanaerobacterium	s__
Thermodesulfatator	k__Bacteria	p__Thermodesulfobacteria	c__	o__	f__	g__Thermodesulfatator	s__
Thermosediminibacter	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Thermosediminibacter	s__
Thermosinus	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Thermosinus	s__
Thioalkalivibrio	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Thioalkalivibrio	s__
Thiobacillus	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Thiobacillus	s__
Thiomicrospira	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Thiomicrospira	s__
Thiomonas	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Thiomonas	s__
Tolumonas	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Tolumonas	s__
Treponema	k__Bacteria	p__Spirochaetes	c__	o__	f__	g__Treponema	s__
Turicibacter	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Turicibacter	s__
Ureaplasma	k__Bacteria	p__Tenericutes	c__	o__	f__	g__Ureaplasma	s__
Variovorax	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Variovorax	s__
Veillonella	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Veillonella	s__
Verminephrobacter	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Verminephrobacter	s__
Vibrio	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Vibrio	s__
Victivallis	k__Bacteria	p__Lentisphaerae	c__	o__	f__	g__Victivallis	s__
Weissella	k__Bacteria	p__Firmicutes	c__	o__	f__	g__Weissella	s__
Xanthobacter	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Xanthobacter	s__
Xanthomonas	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Xanthomonas	s__
Xenorhabdus	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Xenorhabdus	s__
Xylanimonas	k__Bacteria	p__Actinobacteria	c__	o__	f__	g__Xylanimonas	s__
Xylella	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Xylella	s__
Yersinia	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__Yersinia	s__
